date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:35:15	62203/62203	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/table_manage_colreorder.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/table_manage_colreorder.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:15	63081/63081	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/table_manage_buttons.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/table_manage_buttons.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:18	61839/61839	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/table_manage_fixed_columns.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/table_manage_fixed_columns.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:18	62252/62252	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/table_manage_fixed_header.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/table_manage_fixed_header.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:18	62145/62145	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/table_manage_keytable.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/table_manage_keytable.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:19	62037/62037	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/table_manage_responsive.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/table_manage_responsive.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:19	62292/62292	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/table_manage_rowreorder.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/table_manage_rowreorder.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:19	48401/48401	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/table_manage_scroller.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/table_manage_scroller.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:20	62503/62503	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/table_manage_select.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/table_manage_select.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:20	64234/64234	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/table_manage_combine.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/table_manage_combine.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:20	32383/32383	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/pos_customer_order.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/pos_customer_order.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:21	25442/25442	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/pos_kitchen_order.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/pos_kitchen_order.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:21	42482/42482	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/pos_counter_checkout.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/pos_counter_checkout.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:22	67707/67707	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/pos_table_booking.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/pos_table_booking.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:22	32593/32593	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/pos_menu_stock.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/pos_menu_stock.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:22	23775/23775	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Sep%202023%2008:51:00%20GMT	https://seantheme.com/color-admin/admin/material/email_system.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/email_system.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:22	26054/26054	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Sep%202023%2008:51:00%20GMT	https://seantheme.com/color-admin/admin/material/email_newsletter.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/email_newsletter.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:23	55266/55266	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/chart-flot.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/chart-flot.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:23	51294/51294	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/chart-js.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/chart-js.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:23	50227/50227	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/chart-d3.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/chart-d3.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:24	47499/47499	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/map_vector.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/map_vector.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
16:35:24	57812/57812	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2022:19:50%20GMT	https://seantheme.com/color-admin/admin/material/chart-apex.html	C:/Users/Hp/Documents/Website%20Templates/Web1/color-admin_admin_material/seantheme.com/color-admin/admin/material/chart-apex.html	(from https://seantheme.com/color-admin/admin/material/index_v2.html)
